reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,review_length,has_reply,clean_review,sentiment_label,is_valid
f6e4f954-5f7e-4300-9002-d4d0c3f38914,HMG Gamer,https://play-lh.googleusercontent.com/a-/ALV-UjU1Deta1m7wXSHTjwMPiwLtdCB_F4YaC8loACPmmjVzlK30peM,Kapten kok ASNAWI,5,0,,2024-10-18 17:17:18,,,,positive,17,False,kapten kok asnawi,netral,False
0e88650e-a643-43a7-ab70-dc6ed5dd6f57,Suhaeli,https://play-lh.googleusercontent.com/a-/ALV-UjU_WrpbgntYTuYF9TjmunOG0tWLcDso73UwMtIhlhoFE4Kh_xiC,Ok Game Nya.Belum Bisa Coment Karna Masi Pemula,5,0,,2024-10-18 15:20:43,,,,positive,47,False,game nyabelum coment karna mas mula,netral,False
f2898459-786f-418c-ba61-a996754f95ed,Bagus Maulana,https://play-lh.googleusercontent.com/a/ACg8ocIzl6JiiRnjutJ4AzId8oDntBLePpLMp_3D-1PvVmnRmcmH7g=mo,Jelek lama loginya,1,0,1.6.47,2024-10-18 13:10:30,,,1.6.47,negative,18,False,jelek lama log,negatif,True
e3de8ae1-6805-4733-bede-91bbf3121e00,Siti Munadziroh,https://play-lh.googleusercontent.com/a-/ALV-UjVkN9s2M-8fiQQCqqw9lFsVph6pE_n_ilLaOLdVuSlXlDgxN2w,Woy Garena buat game tu yang bener gak Kayak gini udah mbnya mehong game nya Jelek buanget kalo bisa bintang nya di 0 Lin pastii aku 0 lin,1,0,,2024-10-18 12:59:15,,,,negative,138,False,woy garena buat game tu bener gak kayak gin udah mbnya mehong game nya jelek buanget kalo bintang nya lin pasti aku lin,netral,False
273c85ad-0480-4ded-af4b-9086d1a013bf,Unyil Usro,https://play-lh.googleusercontent.com/a-/ALV-UjVpQVoUQ1-Bv6L6LmW6zChq1OMOFk0OF_nQbuiGiRbuQwumdebi,tidak bisa masuk ke dalam game mau login gabisa terus semoga di perbaiki garena Kalau sudah di perbaiki ntar saya naikin ratingnya,1,0,1.6.47,2024-10-18 11:21:03,,,1.6.47,negative,130,False,bisa masuk dalam game mau login gabisa terus moga baik garena kalau di baik ntar naikin ratingnya,netral,False
bc57d364-eb0f-46dc-837c-7b4c6a600b7f,Muhammad syarif Hidayatullah,https://play-lh.googleusercontent.com/a-/ALV-UjUwJgoTXa_S4Uhd-B1CSdaQnCRkus7DxLJLoqqxLYjY89pSk3yT,"Game mah udah bagus bed grafik oke dll, kalo bisa sih kasih fitur replay game juga, biar bisa liat ulang atau ngambil cuplikan di game ya bagus.👍",5,0,1.6.47,2024-10-18 10:57:52,,,1.6.47,positive,145,False,game mah udah bagus bed grafik oke kalo sih kasih fitur replay game biar liat ulang ngambil cuplik game bagus,positif,True
d4e8b0fa-58a1-413a-a7a4-570876536e48,Adilla Paramartha,https://play-lh.googleusercontent.com/a/ACg8ocLC8S47f1K8TpJ8jcwTqxvRT_TYU4OB23xKS83lUiPB0ipSzg=mo,ini game nya gk bisa di loginin keluar terus😭😭,2,2,,2024-10-18 10:48:53,,,,negative,46,False,game nya gk di loginin keluar terus,netral,False
6d12e6a1-bc51-4a59-a843-449f3d2cf041,Adi Purnama,https://play-lh.googleusercontent.com/a/ACg8ocJhBzeRmruruCQybsQDyKfsnmyK5VMTEjRfT1rWeIgEko8wKw=mo,BALIKIN ANDRENALIN,1,1,,2024-10-18 10:41:32,,,,negative,18,False,balikin andrenalin,netral,False
a3b5f58d-39f7-401a-9dab-68606d8a987e,Oppo Gmp,https://play-lh.googleusercontent.com/a/ACg8ocJGucaDWCAxZqs5dY1yocfqbNQAiLCDp8JQwcKohs87v6HSTQ=mo,👎👎👎👎👎👎👎👎👎👎👎,1,0,,2024-10-18 09:50:41,,,,negative,11,False,,netral,False
221bcd43-a8d1-4307-830d-189fba0b0359,BA 13,https://play-lh.googleusercontent.com/a-/ALV-UjU5oiVDZKgfaVgd-9_VYHrsjAtiIpArAsUG9hYzqmZ5CnjGaNTy,Akun gua kena ban 15035 padahal gapake vpn sama aplikasi lain hadehhh,1,0,1.6.47,2024-10-18 09:15:07,,,1.6.47,negative,69,False,akun gua kena ban padahal gapake vpn sama aplikasi hadehhh,netral,False
415621e6-d29d-41bd-8b8a-18eee0b111c4,Game,https://play-lh.googleusercontent.com/a-/ALV-UjW7MA-9p1GIW07jxNlbhkJPw_5RVuRZVevmUAVKyE1qtvCfWhGV,Koneksi jaringan Selalu bermasalah.,1,0,1.6.17,2024-10-18 09:00:07,,,1.6.17,negative,35,False,koneksi jaring selalu masalah,netral,False
3c8ed480-d38a-4a34-8cc5-06a32e0a21da,Muhammad Rayfan R C,https://play-lh.googleusercontent.com/a-/ALV-UjXDdfE3_rgB2IdxtSXiWPFh5EMiAACNVB_XURuviHBSpHyAksNY,Can you shrink this game so it doesn't take up too much space?,1,0,,2024-10-18 08:20:53,,,,negative,62,False,can you shrink this game so it doesnt take up too much space,netral,False
58cfeee3-f926-4ac2-a991-b712288bca3e,Rifky “22” xs,https://play-lh.googleusercontent.com/a-/ALV-UjUO6unW8s7RoLjHBzxjq46ZM3H5RRNZ06aCe9mhAp9eAOmr3-jV,Game ajg matching gak pernah di kasih tim bener,1,0,1.6.47,2024-10-18 05:19:20,,,1.6.47,negative,47,False,game ajg matching gak pernah kasih tim bener,netral,False
162e21c2-26ed-4e2d-b889-0589142e7c51,カエラ・コヴァルスキア,https://play-lh.googleusercontent.com/a-/ALV-UjUfiOXbiRVutLtke_tI1CXXPg5e49R2NvhQMJ7Autp_br9uxb8I,Game nya bagus cuma kekurangan nya size nya terlalu gede kalo bisa di kurangin,5,0,,2024-10-18 00:43:58,,,,positive,78,False,game nya bagus cuma kurang nya size nya terlalu gede kalo di rangin,netral,False
1ccabd79-9624-4db0-963b-7c644f4eae3f,Rizal Afriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjV2GxyfQeIfNXZs8LXYLrNK1LCYTpsp0mqD4qwAmKJAZiBdjqNz,"fitur, grafik, match seimbang sama rank, mode zombie sudah bagus tapi di tambahkan lagi untuk map zombie biar pemain mendapatkan sensasi bermain yang baru dan menarik",5,33,1.6.47,2024-10-17 21:18:54,,,1.6.47,positive,166,False,fitur grafik match imbang sama rank mode zombie bagus di tambah untuk map zombie biar main dapat sensasi main baru tarik,positif,True
f2a1a4ee-4c8b-45c0-995f-caeb50d3a232,Afif Athallah,https://play-lh.googleusercontent.com/a/ACg8ocJSQYunkoMzdA1YN2McOh1dIQTjVvCuShP0s1Qjz8ejwTd_Gg=mo,"mohon dong jangan update terus dan jangan kebanyakn memori bikin penuh ,ini game hampir punah dari kalangan indo",4,0,,2024-10-17 21:12:23,,,,positive,112,False,mohon dong jangan update terus jangan kebanyakn memori bikin penuh game hampir punah kalang indo,netral,False
4ea74328-001b-4952-87f6-71fb68c8a7a0,Fahri,https://play-lh.googleusercontent.com/a/ACg8ocJrcgfM1NBgF4h23s64d824I3Y0Awii6eE_Ho_zk3PGdXbepA=mo,. .,5,0,,2024-10-17 20:16:34,,,,positive,3,False,,netral,False
860d1c4c-35dc-4039-a6c5-6ad7e9a8226d,Penculik Loli,https://play-lh.googleusercontent.com/a-/ALV-UjXafgSwPN0KqGY-TakLUL190aLaQzTm5Iy1R4OiyRpuoz3TcmJt,apalah game udah bagus tim tidak imbang musuh dapat pro tim ku malah sampah tolong diperbaiki mau legend susah amat!!!!!!!!,2,18,1.6.47,2024-10-17 20:15:17,,,1.6.47,negative,123,False,apa game udah bagus tim imbang musuh pro tim ku malah sampah baik mau legend susah,negatif,True
febe0331-5048-47f8-a476-d03837fe0f40,Desfan Danuri,https://play-lh.googleusercontent.com/a-/ALV-UjW6NktvDrysRmXBel-keXkg3skiftxrU1tQVkafNn9e_fct2N-r,"sungguh bagus, usahakan pergerakan karakter lebih dioptimalkan",5,0,1.6.47,2024-10-17 18:46:55,"Hi Kak, terima kasih atas ulasannya dan support kami terus ya kak :) Jika ada saran dan masukan untuk kami silahkan tinggalkan pesan disini. Terima kasih
",2022-08-22 21:48:06,1.6.47,positive,62,True,sungguh bagus usaha gera karakter lebih optimal,positif,True
9013c257-dd88-4d2a-aa2c-11d2df228479,14-7B -LAGAR,https://play-lh.googleusercontent.com/a-/ALV-UjWBVkluU7YUT7yjp8VQvq-pxGaE9AdL--sHAskk9hKjPpVFrns,"Cant, u do something with the camper. The new player very poop",4,0,1.6.47,2024-10-17 18:39:20,,,1.6.47,positive,62,False,cant u do something with the camper the new player very poop,netral,False
194ed07d-37cd-492f-86ff-5488cb83723e,Raka Patra,https://play-lh.googleusercontent.com/a/ACg8ocJ27desUxAYbiFD4BkwlXHin_EBImI8tz9-hKMGZGzn6CXIjA=mo,"Log in mintak ampun, padahal sudah biasa masuk pake akun Facebook, tapi diulang ulang terus, tapi tk juga masuk masuk kdlm game.. Brengsek, habis habisin kuota saja untuk update, tpi susah masuknya",2,0,,2024-10-17 18:29:17,,,,negative,197,False,log in mintak ampun padahal biasa masuk pake akun facebook ulang ulang terus tk masuk masuk kdlm game brengsek habis habisin kuota untuk update tpi susah masuk,negatif,True
4ec23b8f-1310-4134-9cad-ec0fb3f017e8,M. Reza Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjUVsWTfl580F5KZmMHIvqymEnAmpSm-3l3aybLhfrRYN8NLHioC,Semoga semakin drop rating ni game,1,0,1.6.47,2024-10-17 18:20:08,,,1.6.47,negative,34,False,moga makin drop rating ni game,netral,False
829956ed-9625-4257-b0b2-852fbf3db4ac,Daud Tanduk,https://play-lh.googleusercontent.com/a/ACg8ocJQroEv5mcwqzVlavUVoskz6Ko0XgJPcDaAcNXR-3Ew1pbeVA=mo,No comment,5,0,1.6.47,2024-10-17 17:47:46,,,1.6.47,positive,10,False,no comment,netral,False
eefeff0c-0b85-47b6-ad94-09e8dba09641,Rudi Ansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWYVp1d1xXbpDy4jOKxx65HeCtAw3YLrQfPgBqqBtY1ULYaJAwE,"Masalah koneksi internet padahal saya menggunakan wifi, saat login butuh 4 sampai 5 kali login ulang dikarenakan koneksi internet tidak terhubung, padahal saya menggunakan koneksi internet wifi yang kecepatannya luar biasa.",1,2,1.6.47,2024-10-17 16:53:56,,,1.6.47,negative,223,False,masalah koneksi internet padahal guna wifi login butuh kali login ulang karena koneksi internet hubung padahal guna koneksi internet wifi cepat luar biasa,positif,False
a511da05-393f-4055-be46-de8a0ef0e5d4,mraka noval,https://play-lh.googleusercontent.com/a-/ALV-UjWHsZN4KMJTb9mYm0En3jJTHe5hBS0YkvwR6q57hMscWUeaFPdJ,Tidak bisa login,2,0,1.6.47,2024-10-17 15:54:47,,,1.6.47,negative,16,False,bisa login,netral,False
b40dbe04-5ba3-44a5-a5e4-bd5adf9b0027,Fajar Rmdn,https://play-lh.googleusercontent.com/a-/ALV-UjUio9qg86y5PfXMGGPafnvEfyORimknzcPFfudUq2kPQOfeTXCE,ga bisa login Facebook suka tiba-tiba keluar gajelas,1,0,1.6.47,2024-10-17 15:46:58,,,1.6.47,negative,52,False,ga login facebook suka tibatiba keluar gajelas,negatif,True
22ee2b35-7060-42f7-942c-a6597a763a1c,Willfred Earnestine,https://play-lh.googleusercontent.com/a/ACg8ocKQJ4t0_4eeTj6WkwguK9II2qcFSxohJFHxg57su7qXFGj_pw=mo,pls codm fix this bug in the loding srean i got black srean bc it force me in the game when the chunk is not loaded yet i am useing an older device that why it happen and i lost my score in rank since i left the max i have lost more than 700 point bc of that pls fix it codm i recomend fix the force load to the game instead make a loding serean with a percent bar pls,2,0,,2024-10-17 15:32:49,,,,negative,368,False,pls codm fix this bug in the loding srean i got black srean bc it force me in the game when the chunk is not loaded yet i am useing an older device that why it happen and i lost my score in rank since i left the max i have lost more than point bc of that pls fix it codm i recomend fix the force load to the game instead make a loding serean with a percent bar pls,negatif,True
f13acca2-b39c-491a-bf98-d54f9062a74b,Zydane Isnaini,https://play-lh.googleusercontent.com/a-/ALV-UjWH0QlKo4YlVEiq8Tf4n7GacUwUHpiaUm0Fr3cFGcLBtUFhixMz,"Baru juga main lagi, malah di ban sehari",1,0,1.6.47,2024-10-17 15:08:52,,,1.6.47,negative,40,False,baru main malah ban hari,netral,False
20d62d39-7420-4135-bc3b-277689d5a7fa,Yoga Ardy,https://play-lh.googleusercontent.com/a-/ALV-UjW-mk-41HvTMQwg8spHgIjm5hr64JeW6oiJFllE81rEEf8DluFY,"Tolong pengambilan amunisi, armor, senjata setelah mendarat dipercepat lagi. Karena menurut saya ini masih kurang cepat",4,4,1.6.47,2024-10-17 13:24:48,,,1.6.47,positive,119,False,ambil amunisi armor senjata darat cepat karena saya masih kurang cepat,positif,True
7ea9f773-ed75-4358-a5ea-59133355aef6,FDA GAMERS,https://play-lh.googleusercontent.com/a-/ALV-UjWFQbB-FEVVu1CKnHTr2MK2JrX6KdeYu1eDiVSiKRSthmpfUow,Game terbaik di alam semesta👍👍👍👍😹,5,0,1.6.47,2024-10-17 12:47:28,,,1.6.47,positive,33,False,game baik alam semesta,netral,False
3d6f30c6-dd89-4a66-98de-e5b55f7a27c1,Martinus Triwidi Astono,https://play-lh.googleusercontent.com/a-/ALV-UjXt44QPxJHgJoaFqizEauJec_M4O2iVssKfYMhRMtNZvrnj_GeI,Butuh memory gede banget. Smp 30Gb. Di awal dl thn 2020 gk sbesar it loh. Tolong kmbli ke dl aja it sdh ckup.,1,0,,2024-10-17 11:53:45,,,,negative,109,False,butuh memory gede banget smp gb awal dl thn gk sbesar it loh kmbli dl aja it sdh ckup,netral,False
302453ef-d0e5-41d5-97a2-41158d1e8365,Krizi mex,https://play-lh.googleusercontent.com/a/ACg8ocKHAv73PQPDTp5D0U9Js55DHL8s3o90IOYBJ9uaF6zpJ0ew3w=mo,Kenapa ya setiap saya login selalu fc tolong perbaiki,1,0,1.6.47,2024-10-17 10:49:52,,,1.6.47,negative,53,False,ya saya login selalu fc baik,netral,False
9a4f58ca-7c45-4039-a924-bbd4bb0bc1d6,Naufal M,https://play-lh.googleusercontent.com/a-/ALV-UjVyLjRnonYwqe0z6r92dyA3HRWSg6ddKDHvGDm-NDBg_yoEOQr0,"Game terlalu berat, mau login aja bolak balik force close",1,0,1.6.47,2024-10-17 10:29:16,,,1.6.47,negative,57,False,game terlalu berat mau login aja bolak balik force close,negatif,True
78b714f3-74e1-4122-abc6-79716994c295,Jaka Andriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVCVxE-j5P_JxeSX017s36ONUc7pFbdLLTY3Q2BgiQt0supeS8,Semakin diupdate semakin kesini nya tambah parah...ngeleg nya!! Pdhl maen cod dh dri th 2019 payah nih harus segera diperbaikilah,1,0,1.6.47,2024-10-17 10:19:44,,,1.6.47,negative,129,False,makin diupdate makin kesini nya tambah parahngeleg nya pdhl maen cod dh dri th payah nih segera baik,netral,False
69fde309-d914-439a-8b21-58d59c6e83a4,Sigma Skibidi,https://play-lh.googleusercontent.com/a/ACg8ocKRTpeFx8RvbFYgVYHbCXMhq3sild1vVMKwmmWOOVPDPtphug=mo,Sering sering kasih skin Legendary 😁,5,0,1.6.47,2024-10-17 09:51:13,,,1.6.47,positive,36,False,sering sering kasih skin legendary,netral,False
6cc43ac7-d707-4480-93e4-ef2f5f5b9b77,Faraz Febrian,https://play-lh.googleusercontent.com/a/ACg8ocJEU6pcXLCfnv62f3vwk_x4hNaxe1uurYJ9UaXNwIarvrQZ9g8=mo,Tambahin mode malam di br nya,3,0,1.6.15,2024-10-17 08:41:14,,,1.6.15,neutral,29,False,tambahin mode malam br nya,netral,True
cd7c1d31-3c6a-4c30-95ef-e2f7bafecb07,????????? 7282,https://play-lh.googleusercontent.com/a-/ALV-UjUCmPFUDV5YXBFrHewqwuR8DNEHfQXa-RIqwS2eKT8W_94dUEwW,kenapa yah pas memuat data dinamis ngeframe?,1,0,,2024-10-17 08:02:03,,,,negative,44,False,yah pas muat data dinamis ngeframe,netral,False
f5bbe696-55b6-4bb2-863b-6a07f611f4b2,Indri Ani,https://play-lh.googleusercontent.com/a-/ALV-UjX4sTMKhMW1Pj55kLjxuXKU9416aQTiYQ5Vh-G-6xQn_NZfc_Ou,game ramah,5,0,,2024-10-17 07:46:22,,,,positive,10,False,game ramah,positif,True
6aa28e5e-4087-4d4b-b153-5b5f9bacbe6b,Arka Prastian123,https://play-lh.googleusercontent.com/a-/ALV-UjUbxzPbyPVO1F36uy1juVJYekNiMC-cciPhoRW6ABr5sXoUSNg,Terimakasih telah menemaniku sampai saat ini,5,0,1.6.47,2024-10-17 06:48:12,,,1.6.47,positive,44,False,terimakasih teman saat,netral,False
3549a29c-587f-432a-bf09-fa2b4f2c7624,Rafa Alif,https://play-lh.googleusercontent.com/a-/ALV-UjWpliDeoNgoZSQj1Eq7LtskfKsdCqTiAFHjUjcvMluyt178u-Hr,Keren,5,0,1.6.47,2024-10-17 06:38:05,,,1.6.47,positive,5,False,keren,positif,True
2dd895d1-022a-4b5b-b3c0-e6c3d572a11a,Zahra Nannuzy,https://play-lh.googleusercontent.com/a/ACg8ocJQGfo1tgnwBRJ_1oxzQ8w5myrNvhdjuEfuQ3w0OEeSutzfvQ=mo,Nice,5,0,,2024-10-17 05:55:34,,,,positive,4,False,nice,netral,False
3404752e-1c93-46e0-b5f4-6479ee9593d0,saya pablo,https://play-lh.googleusercontent.com/a/ACg8ocI3CUR1yEOEGpeOK1sUIrk7wJtJP4JzCchbFI-Pb_2TzX7qWw=mo,Game nya si bagus lancar tapi menurutku tingkatkan kualitas nya lagi,4,0,,2024-10-17 05:28:05,,,,positive,68,False,game nya si bagus lancar turut tingkat kualitas nya,positif,True
9cee3a85-a32f-4347-a407-319f89ca11f4,Resa Tinto,https://play-lh.googleusercontent.com/a-/ALV-UjXn-dAgJbSc3f7Gviq-dJejm5XueWlJFKRpW4cXVmsBzz2auwxK,"apasih mau tambah pertemanan juga susah banget pakai nama sudah bener pemain tidak di temukan, pake ID pemain di salin langsung tidak di temukan juga, gajelas",1,0,1.6.47,2024-10-17 00:16:32,,,1.6.47,negative,158,False,apasih mau tambah teman susah banget pakai nama bener main temu pake id main di salin langsung di temu gajelas,negatif,True
73ab46a5-c9aa-412e-8644-f10ddbf2e1b1,josua genzo,https://play-lh.googleusercontent.com/a/ACg8ocL3zi1wEja0XOxoKbxZxnZrncG4cU5EPgousom1bkgAIWhqow=mo,"puas bgeet deh """,5,0,,2024-10-16 21:47:06,,,,positive,16,False,puas bgeet deh,positif,True
7fca3db0-cfab-4c74-be65-2a341369ae1a,Sepatu Baru,https://play-lh.googleusercontent.com/a-/ALV-UjVBRf_x04lMFbCULYp312D7J6-8aDe0PN83qloEeaZLmUJUcr7x,"Lancar, mantap. Apakah tidak boleh, senjata sama mode zombienya dibuat mirip atau hampir dengan counter strike online?. Jika bisa, saya rasa pasti akan semakin ramai orang-orang yang bermain game ini.",5,3,1.6.47,2024-10-16 21:02:00,,,1.6.47,positive,200,False,lancar mantap tidak senjata sama mode zombienya buat mirip hampir counter strike online bisa rasa akan makin ramai orangorang main game,negatif,False
6ee4b59a-7e19-4ddf-a5eb-cb3502176f44,Bagus,https://play-lh.googleusercontent.com/a-/ALV-UjWx3cS7FlOIiscSFtOYzZqfk9gg-yPQCHsGKKBl7KsQ8Diqfw9e,"saking serunya gw dikasih lose streak lho ya😹, gw paling bawah menang giliran posisi gw paling atas malah kalah nguawor e🥰",5,0,1.6.47,2024-10-16 21:00:40,,,1.6.47,positive,122,False,saking seru gw kasih lose streak lho ya gw paling bawah menang gilir posisi gw paling atas malah kalah nguawor e,netral,False
17b1b505-1d12-48ba-b21b-335775d3f23e,Ajie Kristanto,https://play-lh.googleusercontent.com/a-/ALV-UjUj_xU_5tosZ3_yj15y9_Rac3w4zA3bNsm2t3RCxsokB_x8mmY,Update nya kek orang gak waras ... Total penyimpanan 1 game codm sampe 20GB ++ SANGAT GAK WORTH IT,1,0,,2024-10-16 21:00:03,,,,negative,98,False,update nya kek orang gak waras total simpan game codm sampe gb sangat gak worth it,netral,False
1706fa90-0135-4377-88fe-b32a829ac08a,Rajetsinghh,https://play-lh.googleusercontent.com/a/ACg8ocLzTkr-OxtPBtT9GZy3iFwX0Y9o12MCvcN3esPeGHhfUpMZ_g=mo,Game ini sangat luar biasa dan saya kagum dengan game ini beda sama game ml yang tidak bergunaa,5,0,,2024-10-16 20:39:46,,,,positive,95,False,game sangat luar biasa saya kagum game beda sama game ml tidak bergunaa,netral,False
71a7a6ad-f9cd-4e4f-b3b2-8a988bb10cf8,Ibu Entas,https://play-lh.googleusercontent.com/a/ACg8ocI7trc59PNftsC0cDIzBX5xSPrtZKYrrrNJI3kzDPQUTrUTUw=mo,Kapasitas nyah terlalu besar ngehe,1,0,,2024-10-16 19:51:33,,,,negative,34,False,kapasitas nyah terlalu besar ngehe,netral,False
3d1502ea-b8ed-434f-a2ab-eb951a42c3a2,NOHAN ISMAWAN,https://play-lh.googleusercontent.com/a-/ALV-UjWI9NM-16nxgWerzuHCZ5dwB5q-G6FuotjMLFqsiJefCATkZBQ,Game ini sangat bagus dan keren,5,0,,2024-10-16 19:41:00,,,,positive,31,False,game sangat bagus keren,positif,True
5bad9b71-8408-4aa5-8c10-982450659cc2,Shirokysa,https://play-lh.googleusercontent.com/a-/ALV-UjWZpzy5fBisWwt0h2gFWQY7YHQnyjNXMjwUA7iuJHmvWHZM_srw,"Losetreak 10 kali ga skill issue temen jadi lawan, masa ngasih makan lawannya kan anj",1,0,1.6.47,2024-10-16 19:07:31,,,1.6.47,negative,85,False,losetreak kali ga skill issue temen jadi lawan masa ngasih makan lawan kan anj,netral,False
0c2f67d3-ce1b-4ec7-80e8-3223eba47b3e,Ridho anas,https://play-lh.googleusercontent.com/a-/ALV-UjV4kw4Jjbk143r36-8noXdp1ES_e-dKxB0JOu1uwdzk8BEvgZe0,Timnya noob,3,0,1.6.47,2024-10-16 18:43:55,,,1.6.47,neutral,11,False,tim noob,netral,True
e1466512-2947-405d-a79e-4f643bf3319a,Andhika hario Wizesa,https://play-lh.googleusercontent.com/a-/ALV-UjUSquQDbCcfWrt44QVvyDgaBzZPygbCbYVj0UfZCI5h17WL-ANx,Kalau bisa diperbanyak lagi kode yang bisa di redeem,5,0,1.6.47,2024-10-16 17:43:22,,,1.6.47,positive,52,False,kalau banyak kode bisa redeem,netral,False
28c06f85-f9d2-44c0-8f39-0cd4116a65fa,Awei Steven,https://play-lh.googleusercontent.com/a/ACg8ocLyLlEkST-fLLOvZM0E-yejiwqwGjq-5O3I6ng0fBpVaS5r2w=mo,kangen main lagi tapi hp takut tidak mendukung dan grafik codm juga bagus,5,0,,2024-10-16 17:24:15,,,,positive,73,False,kangen main tapi hp takut dukung grafik codm bagus,positif,True
c6a75041-56b3-426a-829c-8341ae9464b2,Rezal Anterorezal,https://play-lh.googleusercontent.com/a-/ALV-UjV34ZK1xTt-o74OWv1TrnQSvDMNmhTU4mY61zAGn07IyrdBQNw,Bro when I get a bot team command the bot to climb the bot points you can only look for kills I don't need kills bro I need points in hard points mode,1,0,1.6.47,2024-10-16 16:57:00,,,1.6.47,negative,150,False,bro when i get a bot team command the bot to climb the bot points you can only look for kills i dont need kills bro i need points in hard points mode,netral,False
e7cc753c-3502-4270-82ca-773623d26b2b,Elang 31,https://play-lh.googleusercontent.com/a-/ALV-UjUe00OVzBomc1rlA_uEaptNqBCHLaWBvxVKSRLeZEOxk5x5-h43,Mantap,5,0,,2024-10-16 16:56:45,,,,positive,6,False,mantap,positif,True
1e6a9eaf-ca57-4a50-bd5c-0fb317a89aa4,Sa'ad Qhy,https://play-lh.googleusercontent.com/a-/ALV-UjUpYEYpyt0_AVdMDROtK0rY6x_tPyC-DPjfDKmzhOgI_-WMHmdk,Dev Garena Tolong adakan kembali Game Chess Rush 🙏🙏,5,0,,2024-10-16 16:49:39,,,,positive,51,False,dev garena adakan game chess rush,netral,False
cc2fd0f5-7f90-4e2e-8bf2-6f55222bd5d4,aditya Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjWST3lAJnQcQ5ydqzG1RpxQeMe4X0VrAAqjeK1DjHE_MW72N3kV,"min kenapa ya mental Mulu padahal ram/Rom masih besar tapi kenapa mental Mulu pas mau login aneh banget , maaf saya kasi B3 dulu,soal game seru dah ada mode zombie paling pavorit tapi min tambahin lagi lapang nya biar seru atau ada mode petualangan kek di PS beh",3,0,,2024-10-16 16:02:49,,,,neutral,262,False,min ya mental mulu padahal ramrom besar kenapa mental mulu pas mau login aneh banget maaf kasi b dulusoal game seru dah mode zombie paling pavorit min tambahin lapang nya biar seru ada mode tualang kek ps beh,negatif,False
63371d5f-6b61-4fc3-80b8-c2fd7599ba81,Dzulfikar s f,https://play-lh.googleusercontent.com/a-/ALV-UjXjUl_a3nzrIOlK7O5rY1IdzBQBBJYCahq2-umI-0FzKDQVa8bW,"Debuk poin karna anggota clan tidak aktif sangat tidak berguna. Memberi hukuman player atas kebodohan developer yang membuat game mudah bosan. Variasi respawan saat domination dan hardpoint terlalu monoton apalagi map nuketown, serasa lagi frontline. Belum lagi sering pemain meninggalkan permainan yang membuat game jadi tidak seimbang 👎",1,24,1.6.47,2024-10-16 15:45:56,,,1.6.47,negative,338,False,debuk poin karna anggota clan aktif sangat guna beri hukum player atas bodoh developer buat game mudah bosan variasi respawan domination hardpoint terlalu monoton map nuketown serasa frontline lagi sering main tinggal main buat game jadi imbang,positif,False
7b36f845-751a-48ea-bcc3-e6b55859ad66,Fajri Kautsar,https://play-lh.googleusercontent.com/a-/ALV-UjWJp9SUu0J0RZiCwlEVVA4FHiEJhQO4rVcWsA_25c0cSqb7Mc-d,"Gamenya bagus sekali namun banyak player anak-anak yg ngaku umur 18 tahun, mohon tambahkan fitur suara untuk verifikasi akun... 🙏",5,0,,2024-10-16 13:21:50,,,,positive,129,False,gamenya bagus sekali banyak player anakanak yg ngaku umur tahun mohon tambah fitur suara verifikasi akun,positif,True
a5cf2152-007f-46e6-9e36-4d15cc3c1451,Deddz Zelvyan,https://play-lh.googleusercontent.com/a-/ALV-UjXh2yQNb_5wUXnSNlJoOfDhBj_FIIqGxI3HWPBLN2KU1hO4RrU,let stars telling you!!,2,0,1.6.8,2024-10-16 13:13:12,,,1.6.8,negative,23,False,let stars telling you,netral,False
5ed9f9ee-3f25-4cbd-9b4e-e20264063898,Praz Estyo,https://play-lh.googleusercontent.com/a/ACg8ocK9345YaivU8xI4iK_dOfezIZiynsvaIZkrDweE7FFGuzbb4Q=mo,"Pertama main seru game nya, 2 3 4 beneran seru tau taunya game pay to win ternyata. Gk jauh beda dari epep ..",5,0,,2024-10-16 11:27:45,,,,positive,109,False,pertama main seru game nya beneran seru tau tau game pay to win nyata gk jauh beda epep,netral,False
781b3fd9-a78d-4728-866d-a9007c6b8426,Wahyu Firman,https://play-lh.googleusercontent.com/a/ACg8ocJvKGxIKQAQKA-68Tia8rFj8LyP3-jl0GgqXf_oovb6i0f5Ow=mo,Gamenya keren tapi akan lebih keren lagi bila ditambah story mode pasti lebih epic seperti arena breakout,5,0,,2024-10-16 11:09:18,,,,positive,105,False,gamenya keren akan lebih keren bila tambah story mode lebih epic arena breakout,positif,True
1bd611cf-043a-4e48-a64e-5eec30faec42,Jimmy Winata,https://play-lh.googleusercontent.com/a-/ALV-UjWP4LlQH4DQpNjbszNpMFEKRT3AQIPEYN59M5JmK59sO_5-tCUV,Nice job..,4,0,,2024-10-16 10:43:56,,,,positive,10,False,nice job,netral,False
